Ticker,Date,Orig date,Market cap,Volume,Quarter,Supersector,Sector
OMX SS,2007-07-18,2007-07-18,3929.6876,37.76977227828223,2007:Q2,Financial Services,Financial Services
SDIRB SS,2008-02-05,2008-02-05,1474.4355,5.030856628115394,2007:Q4,Industrial Goods & Services,Electronic & Electrical Equipment
SMIT NA,2008-08-07,2008-08-07,1381.3117,3.7423104037000012,2008:S1,Industrial Goods & Services,Industrial Transportation
SZE FP,2008-09-01,2008-09-01,72967.3062,110.00869946585208,2008:S1,Utilities,"Gas, Water & Multiutilities"
TA NA,2007-10-30,2007-10-30,3131.8152,37.2073703214,2007:Q3,Technology,Software & Computer Services
TNS LN,2007-09-03,2007-09-03,1927.4103,13.184187286465024,2007:S1,Media,Media
TORMA DC,2015-08-12,2015-08-12,1032.2376,11.11109118621095,2015:Q2,Industrial Goods & Services,Industrial Transportation
VPC LN,2008-03-18,2008-03-18,1743.3034,8.882710965629425,2007:A,Oil & Gas,Oil & Gas Producers
CPR IM,2016-11-08,2016-11-08,5736.3338,11.752942913894431,2016:Q3,Food & Beverage,Beverages
BNP FP,2016-10-28,2016-10-28,73596.4301,212.4809057757223,2016:Q3,Banks,Banks
RF FP,2015-07-30,2015-07-30,4697.7244,7.759488998840357,2015:S1,Financial Services,Financial Services
BOKA NA,2015-08-20,2015-08-20,6726.1861,14.488427824499997,2015:S1,Construction & Materials,Construction & Materials
GKN LN,2015-07-28,2015-07-28,8138.8298,25.658666481970172,2015:S1,Automobiles & Parts,Automobiles & Parts
GLE FP,2016-11-03,2016-11-03,32374.3527,143.00684265638336,2016:Q3,Banks,Banks
TLW LN,2015-07-29,2015-07-29,3352.958,24.501360297293996,2015:S1,Oil & Gas,Oil & Gas Producers
ROR LN,2015-08-04,2015-08-04,3016.8268,5.505743611176819,2015:S1,Industrial Goods & Services,Industrial Engineering
CSGN SW,2016-11-03,2016-11-03,26442.9873,132.70440560122987,2016:Q3,Banks,Banks
STB NO,2016-10-26,2016-10-26,2359.9334,9.634963603777171,2016:Q3,Insurance,Nonlife Insurance
WPP LN,2015-08-26,2015-08-26,26313.4463,78.40416310199411,2015:S1,Media,Media
REP SM,2016-11-03,2016-11-03,20359.6278,80.96713139266669,2016:Q3,Oil & Gas,Oil & Gas Producers
HSX LN,2015-07-27,2015-07-27,3945.1906,3.2093968884462627,2015:S1,Insurance,Nonlife Insurance
GBF GR,2016-11-10,2016-11-10,1691.464,7.906699291836561,2016:Q3,Industrial Goods & Services,Support Services
G1A GR,2016-10-28,2016-10-28,7558.0772,29.267446364000005,2016:Q3,Industrial Goods & Services,Industrial Engineering
POM FP,2015-07-23,2015-07-23,4377.6812,5.758027323472222,2015:S1,Automobiles & Parts,Automobiles & Parts
FLS DC,2016-11-09,2016-11-09,2022.5208,6.359697387632654,2016:Q3,Construction & Materials,Construction & Materials
CA FP,2015-07-31,2015-07-31,25395.9184,100.83309860000003,2015:S1,Retail,Food & Drug Retailers
LNZ AV,2016-11-16,2016-11-16,3225.9991,3.3096766111111116,2016:Q3,Chemicals,Chemicals
MKS LN,2015-11-04,2015-11-04,13464.4444,31.893501603190344,2016:S1,Retail,General Retailers
SK FP,2015-07-23,2015-07-23,4948.6844,9.427375347188892,2015:S1,Personal & Household Goods,Household Goods & Home Construction
HAS LN,2015-08-27,2015-08-27,3461.9819,6.009872344452015,2015:A,Industrial Goods & Services,Support Services
ANTO LN,2015-08-25,2015-08-25,8967.1868,26.272759783278953,2015:S1,Basic Resources,Mining
PNN LN,2015-11-27,2015-11-27,5477.6354,7.256365177732926,2016:S1,Utilities,"Gas, Water & Multiutilities"
FERG LN,2015-09-29,2015-09-29,14383.3013,39.36633378039482,2015:A,Industrial Goods & Services,Support Services
ORK NO,2016-11-01,2016-11-01,9926.5055,17.90325549567924,2016:Q3,Food & Beverage,Food Producers
SIK SW,2016-07-29,2016-07-29,11826.1956,15.006322691527846,2016:S1,Construction & Materials,Construction & Materials
RYA ID,2016-11-07,2016-11-07,18566.8113,18.90014963973889,2017:S1,Travel & Leisure,Travel & Leisure
